d,end,avail,ttm_ni,ttm_rev,sh,eps,eps_norm,raw,adj,pe,pe_norm,pe_divadj,ps,ps_divadj
2023-09-07,2023-07-01,2023-08-04,94760000000.0,383933000000.0,15975902000.0,5.931433480250442,5.931433480250442,177.55999755859375,175.19053649902344,29.935427607812716,29.935427607812716,29.53595232625392,7.3884795527249105,7.289883501641748
2023-09-08,2023-07-01,2023-08-04,94760000000.0,383933000000.0,15975902000.0,5.931433480250442,5.931433480250442,178.17999267578125,175.80224609375,30.039954636439415,30.039954636439415,29.63908247122871,7.414278276024721,7.3153374546434735
2023-09-11,2023-07-01,2023-08-04,94760000000.0,383933000000.0,15975902000.0,5.931433480250442,5.931433480250442,179.36000061035156,176.96649169921875,30.238896079262524,30.238896079262524,29.835366490824526,7.463379788845755,7.363783078481225
2023-09-12,2023-07-01,2023-08-04,94760000000.0,383933000000.0,15975902000.0,5.931433480250442,5.931433480250442,176.3000030517578,173.94737243652344,29.723000964062724,29.723000964062724,29.32636318281342,7.336049704908366,7.238153988334942
2023-09-13,2023-07-01,2023-08-04,94760000000.0,383933000000.0,15975902000.0,5.931433480250442,5.931433480250442,174.2100067138672,171.88525390625,29.37064156479616,29.37064156479616,28.978703795392224,7.249082508354541,7.152346820021637
2023-09-14,2023-07-01,2023-08-04,94760000000.0,383933000000.0,15975902000.0,5.931433480250442,5.931433480250442,175.74000549316406,173.39483642578125,29.62858912239606,29.62858912239606,29.233209308192396,7.312747550323236,7.215162317498916
2023-09-15,2023-07-01,2023-08-04,94760000000.0,383933000000.0,15975902000.0,5.931433480250442,5.931433480250442,175.00999450683594,172.67454528808594,29.50551415430297,29.50551415430297,29.111773041547305,7.282370937798389,7.185190159264826
2023-09-18,2023-07-01,2023-08-04,94760000000.0,383933000000.0,15975902000.0,5.931433480250442,5.931433480250442,177.97000122070312,175.59503173828125,30.00455148207929,30.00455148207929,29.6041475172823,7.405540285523343,7.3067150225108835
2023-09-19,2023-07-01,2023-08-04,94760000000.0,383933000000.0,15975902000.0,5.931433480250442,5.931433480250442,179.07000732421875,176.6803741455078,30.190005151445767,30.190005151445767,29.787128985563175,7.451312828412773,7.351877391815673
2023-09-20,2023-07-01,2023-08-04,94760000000.0,383933000000.0,15975902000.0,5.931433480250442,5.931433480250442,175.49000549316406,173.14816284179688,29.586440795042748,29.586440795042748,29.19162179232364,7.302344757388011,7.204897940631799
2023-09-21,2023-07-01,2023-08-04,94760000000.0,383933000000.0,15975902000.0,5.931433480250442,5.931433480250442,173.92999267578125,171.6089630126953,29.323433071433083,29.323433071433083,28.932122999287095,7.237430796125884,7.140850032199486
2023-09-22,2023-07-01,2023-08-04,94760000000.0,383933000000.0,15975902000.0,5.931433480250442,5.931433480250442,174.7899932861328,172.45745849609375,29.468423420429673,29.468423420429673,29.075173660855437,7.273216429220505,7.1761569234805584
2023-09-25,2023-07-01,2023-08-04,94760000000.0,383933000000.0,15975902000.0,5.931433480250442,5.931433480250442,176.0800018310547,173.7302703857422,29.685910230189428,29.685910230189428,29.289761229591804,7.326895196330479,7.229120117614581
2023-09-26,2023-07-01,2023-08-04,94760000000.0,383933000000.0,15975902000.0,5.931433480250442,5.931433480250442,171.9600067138672,169.6652374267578,28.99130661861634,28.99130661861634,28.604423870162673,7.15545737193751,7.059969333025854
2023-09-27,2023-07-01,2023-08-04,94760000000.0,383933000000.0,15975902000.0,5.931433480250442,5.931433480250442,170.42999267578125,168.1556854248047,28.73335648848669,28.73335648848669,28.349923502421994,7.091791695032724,6.997155105420758
2023-09-28,2023-07-01,2023-08-04,94760000000.0,383933000000.0,15975902000.0,5.931433480250442,5.931433480250442,170.69000244140625,168.41221618652344,28.777192395353175,28.777192395353175,28.393172872506458,7.102611006044458,7.007829651003461
2023-09-29,2023-07-01,2023-08-04,94760000000.0,383933000000.0,15975902000.0,5.931433480250442,5.931433480250442,171.2100067138672,168.92526245117188,28.864861636556398,28.864861636556398,28.479669040145648,7.1242489931318325,7.029178107232776
2023-10-02,2023-07-01,2023-08-04,94760000000.0,383933000000.0,15975902000.0,5.931433480250442,5.931433480250442,173.75,171.4313507080078,29.293087510552976,29.293087510552976,28.902178753047313,7.229941089981846,7.133459376085837
2023-10-03,2023-07-01,2023-08-04,94760000000.0,383933000000.0,15975902000.0,5.931433480250442,5.931433480250442,172.39999389648438,170.09939575195312,29.065485513833185,29.065485513833185,28.677620059016668,7.17376575415719,7.078035169658298
2023-10-04,2023-07-01,2023-08-04,94760000000.0,383933000000.0,15975902000.0,5.931433480250442,5.931433480250442,173.66000366210938,171.3425750732422,29.277914730112922,29.277914730112922,28.887211774986913,7.226196236909827,7.129765317901196
2023-10-05,2023-07-01,2023-08-04,94760000000.0,383933000000.0,15975902000.0,5.931433480250442,5.931433480250442,174.91000366210938,172.57589721679688,29.48865636687949,29.48865636687949,29.09514163674145,7.278210201585955,7.181085297428509
2023-10-06,2023-07-01,2023-08-04,94760000000.0,383933000000.0,15975902000.0,5.931433480250442,5.931433480250442,177.49000549316406,175.1214599609375,29.923627413869255,29.923627413869255,29.524306484095202,7.385567100869816,7.2870091459521875
2023-10-09,2023-07-01,2023-08-04,94760000000.0,383933000000.0,15975902000.0,5.931433480250442,5.931433480250442,178.99000549316406,176.60147094726562,30.17651737798914,30.17651737798914,29.773826434248235,7.4479838584811695,7.34859413728271
2023-10-10,2023-07-01,2023-08-04,94760000000.0,383933000000.0,15975902000.0,5.931433480250442,5.931433480250442,178.38999938964844,176.0094451904297,30.07536036332929,30.07536036332929,29.674014852645378,7.42301690146219,7.323959251839971
2023-10-11,2023-07-01,2023-08-04,94760000000.0,383933000000.0,15975902000.0,5.931433480250442,5.931433480250442,179.8000030517578,177.40061950683594,30.313077547009115,30.313077547009115,29.908557534619028,7.481688806001526,7.381847645241485
2023-10-12,2023-07-01,2023-08-04,94760000000.0,383933000000.0,15975902000.0,5.931433480250442,5.931433480250442,180.7100067138672,178.2985076904297,30.466498075982315,30.466498075982315,30.059935474974157,7.519555124670409,7.419209824653132
2023-10-13,2023-07-01,2023-08-04,94760000000.0,383933000000.0,15975902000.0,5.931433480250442,5.931433480250442,178.85000610351562,176.46331787109375,30.15291441757247,30.15291441757247,29.750534749930797,7.442158319834887,7.3428454259035885
2023-10-16,2023-07-01,2023-08-04,94760000000.0,383933000000.0,15975902000.0,5.931433480250442,5.931433480250442,178.72000122070312,176.33505249023438,30.13099646413923,30.13099646413923,29.728910064888563,7.43674866432902,7.337508153112236
2023-10-17,2023-07-01,2023-08-04,94760000000.0,383933000000.0,15975902000.0,5.931433480250442,5.931433480250442,177.14999389648438,174.78599548339844,29.866303733546143,29.866303733546143,29.467749417636302,7.371418819926478,7.2730500759643375
2023-10-18,2023-07-01,2023-08-04,94760000000.0,383933000000.0,15975902000.0,5.931433480250442,5.931433480250442,175.83999633789062,173.49349975585938,29.64544690981954,29.64544690981954,29.249843285528,7.3169082865356705,7.219267814271327
2023-10-19,2023-07-01,2023-08-04,94760000000.0,383933000000.0,15975902000.0,5.931433480250442,5.931433480250442,175.4600067138672,173.1185760498047,29.58138320156273,29.58138320156273,29.186633657146757,7.301096473030669,7.203666799548949
2023-10-20,2023-07-01,2023-08-04,94760000000.0,383933000000.0,15975902000.0,5.931433480250442,5.931433480250442,172.8800048828125,170.57301330566406,29.146412154572964,29.146412154572964,28.757468809793004,7.19373957374681,7.097742951025271
2023-10-23,2023-07-01,2023-08-04,94760000000.0,383933000000.0,15975902000.0,5.931433480250442,5.931433480250442,173.0,170.69137573242188,29.166642528493036,29.166642528493036,28.777423923030288,7.198732711176169,7.10266815029276
2023-10-24,2023-07-01,2023-08-04,94760000000.0,383933000000.0,15975902000.0,5.931433480250442,5.931433480250442,173.44000244140625,171.12551879882812,29.240823996239627,29.240823996239627,28.850617539354534,7.217041728331941,7.120733351989112
2023-10-25,2023-07-01,2023-08-04,94760000000.0,383933000000.0,15975902000.0,5.931433480250442,5.931433480250442,171.10000610351562,168.81675720214844,28.84631626961975,28.84631626961975,28.461375781124076,7.11967173884289,7.024663076680873
2023-10-26,2023-07-01,2023-08-04,94760000000.0,383933000000.0,15975902000.0,5.931433480250442,5.931433480250442,166.88999938964844,164.66290283203125,28.13653730507686,28.13653730507686,27.76106372604531,6.944488426441809,6.851816329099227
2023-10-27,2023-07-01,2023-08-04,94760000000.0,383933000000.0,15975902000.0,5.931433480250442,5.931433480250442,168.22000122070312,165.97515869140625,28.36076671530006,28.36076671530006,27.982301284174277,6.999831361049541,6.906420833031686
2023-10-30,2023-07-01,2023-08-04,94760000000.0,383933000000.0,15975902000.0,5.931433480250442,5.931433480250442,170.2899932861328,168.01756286621094,28.709753528070028,28.709753528070028,28.326636963164045,7.0859661563864424,6.9914076639138205
2023-10-31,2023-07-01,2023-08-04,94760000000.0,383933000000.0,15975902000.0,5.931433480250442,5.931433480250442,170.77000427246094,168.4911346435547,28.790680168809807,28.790680168809807,28.406477996351146,7.105939975976061,7.011113540472516
2023-11-01,2023-07-01,2023-08-04,94760000000.0,383933000000.0,15975902000.0,5.931433480250442,5.931433480250442,173.97000122070312,171.64842224121094,29.33017824442627,29.33017824442627,28.938775561209436,7.239095598559731,7.1424919769340125
2023-11-02,2023-07-01,2023-08-04,94760000000.0,383933000000.0,15975902000.0,5.931433480250442,5.931433480250442,177.57000732421875,175.20040893554688,29.937115187325887,29.937115187325887,29.53761675299938,7.388896070801419,7.290294305293426
2023-11-03,2023-09-30,2023-11-03,96995000000.0,383285000000.0,15847584000.0,6.120491300124991,6.120491300124991,176.64999389648438,174.29266357421875,28.862061104943795,28.862061104943795,28.476907331060072,7.303900796728344,7.20643288043146
2023-11-06,2023-09-30,2023-11-03,96995000000.0,383285000000.0,15847584000.0,6.120491300124991,6.120491300124991,179.22999572753906,176.83822631835938,29.28359619167809,29.28359619167809,28.89281556772216,7.410575453283631,7.31168359312577
2023-11-07,2023-09-30,2023-11-03,96995000000.0,383285000000.0,15847584000.0,6.120491300124991,6.120491300124991,181.82000732421875,179.3937225341797,29.706766729740416,29.706766729740416,29.310346790382034,7.517663980983268,7.417345022458759
2023-11-08,2023-09-30,2023-11-03,96995000000.0,383285000000.0,15847584000.0,6.120491300124991,6.120491300124991,182.88999938964844,180.4494171142578,29.881588000282512,29.881588000282512,29.482832058036376,7.561904661250511,7.460994548362806
2023-11-09,2023-09-30,2023-11-03,96995000000.0,383285000000.0,15847584000.0,6.120491300124991,6.120491300124991,182.41000366210938,179.97581481933594,29.80316362158447,29.80316362158447,29.405452274012795,7.5420584042568475,7.441412638944574
2023-11-10,2023-09-30,2023-11-03,96995000000.0,383285000000.0,15847584000.0,6.120491300124991,6.120491300124991,186.39999389648438,184.15484619140625,30.455070476560888,30.455070476560888,30.088245724268162,7.7070314801623425,7.614201949007633
2023-11-13,2023-09-30,2023-11-03,96995000000.0,383285000000.0,15847584000.0,6.120491300124991,6.120491300124991,184.8000030517578,182.57412719726562,30.19365504987874,30.19365504987874,29.829979040005686,7.640877079883085,7.548844376861478
2023-11-14,2023-09-30,2023-11-03,96995000000.0,383285000000.0,15847584000.0,6.120491300124991,6.120491300124991,187.44000244140625,185.18231201171875,30.62499287231703,30.62499287231703,30.25611881973217,7.750032439699938,7.656684307812521
2023-11-15,2023-09-30,2023-11-03,96995000000.0,383285000000.0,15847584000.0,6.120491300124991,6.120491300124991,188.00999450683594,185.74546813964844,30.71812135457107,30.71812135457107,30.348130408396333,7.773599751585951,7.679968975990196
2023-11-16,2023-09-30,2023-11-03,96995000000.0,383285000000.0,15847584000.0,6.120491300124991,6.120491300124991,189.7100067138672,187.4250030517578,30.9958788292033,30.9958788292033,30.62254218839103,7.843889708803043,7.749412263884546
2023-11-17,2023-09-30,2023-11-03,96995000000.0,383285000000.0,15847584000.0,6.120491300124991,6.120491300124991,189.69000244140625,187.40525817871094,30.992610419613285,30.992610419613285,30.619316160923844,7.843062597415476,7.7485958778162685
2023-11-20,2023-09-30,2023-11-03,96995000000.0,383285000000.0,15847584000.0,6.120491300124991,6.120491300124991,191.4499969482422,189.14404296875,31.280168136883464,31.280168136883464,30.903408516386154,7.915832626992999,7.820488954816586
2023-11-21,2023-09-30,2023-11-03,96995000000.0,383285000000.0,15847584000.0,6.120491300124991,6.120491300124991,190.63999938964844,188.3437957763672,31.14782621874738,31.14782621874738,30.772659667455272,7.882341871159587,7.787401344808234
2023-11-22,2023-09-30,2023-11-03,96995000000.0,383285000000.0,15847584000.0,6.120491300124991,6.120491300124991,191.30999755859375,189.0057373046875,31.25729425588545,31.25729425588545,30.88081136571956,7.9100441090823,7.814770466931836
2023-11-24,2023-09-30,2023-11-03,96995000000.0,383285000000.0,15847584000.0,6.120491300124991,6.120491300124991,189.97000122070312,187.681884765625,31.03835818160931,31.03835818160931,30.664512955323083,7.854639633236874,7.760033484486903
2023-11-27,2023-09-30,2023-11-03,96995000000.0,383285000000.0,15847584000.0,6.120491300124991,6.120491300124991,189.7899932861328,187.50404357910156,31.008947481431267,31.008947481431267,30.63545627052397,7.847196892551041,7.752680331762194
2023-11-28,2023-09-30,2023-11-03,96995000000.0,383285000000.0,15847584000.0,6.120491300124991,6.120491300124991,190.39999389648438,188.106689453125,31.108612782865336,31.108612782865336,30.733919914122506,7.872418427212188,7.777597772076425
2023-11-29,2023-09-30,2023-11-03,96995000000.0,383285000000.0,15847584000.0,6.120491300124991,6.120491300124991,189.3699951171875,187.08909606933594,30.940325838437225,30.940325838437225,30.567659832392092,7.829831338818943,7.7355236063056765
2023-11-30,2023-09-30,2023-11-03,96995000000.0,383285000000.0,15847584000.0,6.120491300124991,6.120491300124991,189.9499969482422,187.66207885742188,31.035089772019294,31.035089772019294,30.661276955591703,7.853812521849307,7.759214574814087
2023-12-01,2023-09-30,2023-11-03,96995000000.0,383285000000.0,15847584000.0,6.120491300124991,6.120491300124991,191.24000549316406,188.9365692138672,31.245858561919466,31.245858561919466,30.869510297320215,7.907150165577518,7.811910592088326
2023-12-04,2023-09-30,2023-11-03,96995000000.0,383285000000.0,15847584000.0,6.120491300124991,6.120491300124991,189.42999267578125,187.1483612060547,30.950128574141225,30.950128574141225,30.577342900925746,7.83231204208051,7.737974026312777
2023-12-05,2023-09-30,2023-11-03,96995000000.0,383285000000.0,15847584000.0,6.120491300124991,6.120491300124991,193.4199981689453,191.09030151367188,31.602037922183687,31.602037922183687,31.2213990909144,7.997285748887139,7.900960394545161
2023-12-06,2023-09-30,2023-11-03,96995000000.0,383285000000.0,15847584000.0,6.120491300124991,6.120491300124991,192.32000732421875,190.0035858154297,31.422315283789594,31.422315283789594,31.043845419982787,7.951804716989113,7.856028246634307
2023-12-07,2023-09-30,2023-11-03,96995000000.0,383285000000.0,15847584000.0,6.120491300124991,6.120491300124991,194.27000427246094,191.93006896972656,31.740916659499803,31.740916659499803,31.35860498091175,8.032430727495685,7.935682038492336
2023-12-08,2023-09-30,2023-11-03,96995000000.0,383285000000.0,15847584000.0,6.120491300124991,6.120491300124991,195.7100067138672,193.3527374267578,31.976192288659973,31.976192288659973,31.591048487040446,8.091970129377811,7.994504736685465
2023-12-11,2023-09-30,2023-11-03,96995000000.0,383285000000.0,15847584000.0,6.120491300124991,6.120491300124991,193.17999267578125,190.85317993164062,31.562824486301643,31.562824486301643,31.18265684451558,7.987362304939739,7.891156190912217
2023-12-12,2023-09-30,2023-11-03,96995000000.0,383285000000.0,15847584000.0,6.120491300124991,6.120491300124991,194.7100067138672,192.3647918701172,31.812806712083862,31.812806712083862,31.42963243264291,8.05062339261535,7.953656411819401
2023-12-13,2023-09-30,2023-11-03,96995000000.0,383285000000.0,15847584000.0,6.120491300124991,6.120491300124991,197.9600067138672,195.5756378173828,32.34380983595622,32.34380983595622,31.95423834903398,8.185000287093349,8.086414413985809
2023-12-14,2023-09-30,2023-11-03,96995000000.0,383285000000.0,15847584000.0,6.120491300124991,6.120491300124991,198.11000061035156,195.72378540039062,32.36831667521622,32.36831667521622,31.978443527302066,8.191202045247264,8.092539833102428
2023-12-15,2023-09-30,2023-11-03,96995000000.0,383285000000.0,15847584000.0,6.120491300124991,6.120491300124991,197.57000732421875,195.19032287597656,32.28008956081418,32.28008956081418,31.891283445168927,8.168875084992035,8.070482898532841
2023-12-18,2023-09-30,2023-11-03,96995000000.0,383285000000.0,15847584000.0,6.120491300124991,6.120491300124991,195.88999938964844,193.5305633544922,32.00560049577197,32.00560049577197,31.62010267877351,8.09941223916251,8.001857258509038
2023-12-19,2023-09-30,2023-11-03,96995000000.0,383285000000.0,15847584000.0,6.120491300124991,6.120491300124991,196.94000244140625,194.56790161132812,32.1771558497901,32.1771558497901,31.78958878797111,8.14282643894332,8.044747810348063
2023-12-20,2023-09-30,2023-11-03,96995000000.0,383285000000.0,15847584000.0,6.120491300124991,6.120491300124991,194.8300018310547,192.48329162597656,31.832412183491858,31.832412183491858,31.448993583578122,8.055584799138481,7.958555990031335
2023-12-21,2023-09-30,2023-11-03,96995000000.0,383285000000.0,15847584000.0,6.120491300124991,6.120491300124991,194.67999267578125,192.3350830078125,31.807902851165814,31.807902851165814,31.424778433045837,8.049382410083432,7.952428047310177
2023-12-22,2023-09-30,2023-11-03,96995000000.0,383285000000.0,15847584000.0,6.120491300124991,6.120491300124991,193.60000610351562,191.26812744140625,31.631448622361734,31.631448622361734,31.25045328264746,8.004728489572972,7.908312916368735
2023-12-26,2023-09-30,2023-11-03,96995000000.0,383285000000.0,15847584000.0,6.120491300124991,6.120491300124991,193.0500030517578,190.72474670410156,31.54158605663166,31.54158605663166,31.161672707582582,7.9819876581733915,7.885845896061606
2023-12-27,2023-09-30,2023-11-03,96995000000.0,383285000000.0,15847584000.0,6.120491300124991,6.120491300124991,193.14999389648438,190.8235626220703,31.557923118449644,31.557923118449644,31.177817803314802,7.986121953308957,7.889931611809801
2023-12-28,2023-09-30,2023-11-03,96995000000.0,383285000000.0,15847584000.0,6.120491300124991,6.120491300124991,193.5800018310547,191.24839782714844,31.628180212771717,31.628180212771717,31.247229748246323,8.003901378185406,7.907497161201593
2023-12-29,2023-09-30,2023-11-03,96995000000.0,383285000000.0,15847584000.0,6.120491300124991,6.120491300124991,192.52999877929688,190.2110137939453,31.456624858753592,31.456624858753592,31.077736159850577,7.960487178404594,7.864604716659162
2024-01-02,2023-09-30,2023-11-03,96995000000.0,383285000000.0,15847584000.0,6.120491300124991,6.120491300124991,185.63999938964844,183.40403747558594,30.33089833586682,30.33089833586682,29.965574409335492,7.67560818734728,7.583158458675649
2024-01-03,2023-09-30,2023-11-03,96995000000.0,383285000000.0,15847584000.0,6.120491300124991,6.120491300124991,184.25,182.03074645996094,30.103792484148666,30.103792484148666,29.741198464940805,7.618136248483505,7.526377356554349
2024-01-04,2023-09-30,2023-11-03,96995000000.0,383285000000.0,15847584000.0,6.120491300124991,6.120491300124991,181.91000366210938,179.71893310546875,29.721470833296415,29.721470833296415,29.363481507080742,7.521385035875618,7.430791418342218
2024-01-05,2023-09-30,2023-11-03,96995000000.0,383285000000.0,15847584000.0,6.120491300124991,6.120491300124991,181.17999267578125,178.9977264404297,29.6021975673883,29.6021975673883,29.2456467402828,7.491201463790204,7.400971876211515
2024-01-08,2023-09-30,2023-11-03,96995000000.0,383285000000.0,15847584000.0,6.120491300124991,6.120491300124991,185.55999755859375,183.324951171875,30.317827190572807,30.317827190572807,29.952652848004405,7.672300372698147,7.579888498094597
2024-01-09,2023-09-30,2023-11-03,96995000000.0,383285000000.0,15847584000.0,6.120491300124991,6.120491300124991,185.13999938964844,182.9100341796875,30.249205547578764,30.249205547578764,29.884861396004624,7.6549348189660495,7.562733034440348
2024-01-10,2023-09-30,2023-11-03,96995000000.0,383285000000.0,15847584000.0,6.120491300124991,6.120491300124991,186.19000244140625,183.94740295410156,30.420760901596893,30.420760901596893,30.05435249133432,7.698349018746861,7.605624848081644
2024-01-11,2023-09-30,2023-11-03,96995000000.0,383285000000.0,15847584000.0,6.120491300124991,6.120491300124991,185.58999633789062,183.35462951660156,30.322728558424803,30.322728558424803,29.957501861469378,7.67354072432893,7.581115600801551
2024-01-12,2023-09-30,2023-11-03,96995000000.0,383285000000.0,15847584000.0,6.120491300124991,6.120491300124991,185.9199981689453,183.68063354492188,30.376646097862846,30.376646097862846,30.01076621760263,7.687185223168679,7.594594803544013
2024-01-16,2023-09-30,2023-11-03,96995000000.0,383285000000.0,15847584000.0,6.120491300124991,6.120491300124991,183.6300048828125,181.41822814941406,30.00249422445261,30.00249422445261,29.641121807608677,7.592501473579142,7.50105172320598
2024-01-17,2023-09-30,2023-11-03,96995000000.0,383285000000.0,15847584000.0,6.120491300124991,6.120491300124991,182.67999267578125,180.4796600341797,29.847275932252465,29.847275932252465,29.487773314945155,7.553221568933895,7.462244994411744
2024-01-18,2023-09-30,2023-11-03,96995000000.0,383285000000.0,15847584000.0,6.120491300124991,6.120491300124991,188.6300048828125,186.35801696777344,30.81942210733317,30.81942210733317,30.44821205186056,7.799235157391449,7.705295871140835
2024-01-19,2023-09-30,2023-11-03,96995000000.0,383285000000.0,15847584000.0,6.120491300124991,6.120491300124991,191.55999755859375,189.25270080566406,31.298140650029477,31.298140650029477,30.92116163971987,7.9203807932729156,7.82498160179665
2024-01-22,2023-09-30,2023-11-03,96995000000.0,383285000000.0,15847584000.0,6.120491300124991,6.120491300124991,193.88999938964844,191.55465698242188,31.678829342619746,31.678829342619746,31.29726807691239,8.016718765637586,7.920159977875777
2024-01-23,2023-09-30,2023-11-03,96995000000.0,383285000000.0,15847584000.0,6.120491300124991,6.120491300124991,195.17999267578125,192.82907104492188,31.88959563945387,31.88959563945387,31.505488953310657,8.070055778464662,7.972852840644343
2024-01-24,2023-09-30,2023-11-03,96995000000.0,383285000000.0,15847584000.0,6.120491300124991,6.120491300124991,194.5,192.1572723388672,31.778494644053815,31.778494644053815,31.395726734378826,8.041940300298734,7.945076156387739
2024-01-25,2023-09-30,2023-11-03,96995000000.0,383285000000.0,15847584000.0,6.120491300124991,6.120491300124991,194.1699981689453,191.83128356933594,31.724577104615772,31.724577104615772,31.342464871311623,8.028295801458984,7.931597584546411
2024-01-26,2023-09-30,2023-11-03,96995000000.0,383285000000.0,15847584000.0,6.120491300124991,6.120491300124991,192.4199981689453,190.1023406982422,31.438652345607576,31.438652345607576,31.059980543450813,7.955939012124677,7.860111438777963
2024-01-29,2023-09-30,2023-11-03,96995000000.0,383285000000.0,15847584000.0,6.120491300124991,6.120491300124991,191.72999572753906,189.420654296875,31.32591589887949,31.32591589887949,30.94860281771934,7.927409662814398,7.831925930586085
2024-01-30,2023-09-30,2023-11-03,96995000000.0,383285000000.0,15847584000.0,6.120491300124991,6.120491300124991,188.0399932861328,185.77508544921875,30.72302272242307,30.72302272242307,30.35296944959711,7.774840103216734,7.681193555092612
2024-01-31,2023-09-30,2023-11-03,96995000000.0,383285000000.0,15847584000.0,6.120491300124991,6.120491300124991,184.39999389648438,182.17893981933594,30.128299323408662,30.128299323408662,29.76541112240704,7.624338006637419,7.532504668374372
2024-02-01,2023-09-30,2023-11-03,96995000000.0,383285000000.0,15847584000.0,6.120491300124991,6.120491300124991,186.86000061035156,184.6092987060547,30.53022893873496,30.53022893873496,30.16249671040046,7.726051256669574,7.63299207750184
2024-02-02,2023-12-30,2024-02-02,100913000000.0,385706000000.0,15752814750.0,6.4060297541428275,6.4060297541428275,185.85000610351562,183.61148071289062,29.011730078731688,29.011730078731688,28.66228971136884,7.590394542566231,7.498969789537533
2024-02-05,2023-12-30,2024-02-02,100913000000.0,385706000000.0,15752814750.0,6.4060297541428275,6.4060297541428275,187.67999267578125,185.41943359375,29.297396340441157,29.297396340441157,28.944516449340227,7.665133954107374,7.572809311891105
2024-02-06,2023-12-30,2024-02-02,100913000000.0,385706000000.0,15752814750.0,6.4060297541428275,6.4060297541428275,189.3000030517578,187.01992797851562,29.550284703148012,29.550284703148012,29.19435830868073,7.73129762111239,7.638175916381644
2024-02-07,2023-12-30,2024-02-02,100913000000.0,385706000000.0,15752814750.0,6.4060297541428275,6.4060297541428275,189.41000366210938,187.1285858154297,29.56745612048032,29.56745612048032,29.211320115148112,7.735790211938706,7.642613666315643
2024-02-08,2023-12-30,2024-02-02,100913000000.0,385706000000.0,15752814750.0,6.4060297541428275,6.4060297541428275,188.32000732421875,186.0517578125,29.397304500877596,29.397304500877596,29.043224111186642,7.691273117600092,7.598634386636914
2024-02-09,2023-12-30,2024-02-02,100913000000.0,385706000000.0,15752814750.0,6.4060297541428275,6.4060297541428275,188.85000610351562,186.8134307861328,29.480038862040082,29.480038862040082,29.1621234923736,7.712919067074536,7.629742259611977
2024-02-12,2023-12-30,2024-02-02,100913000000.0,385706000000.0,15752814750.0,6.4060297541428275,6.4060297541428275,187.14999389648438,185.1317596435547,29.214661979278674,29.214661979278674,28.899609703471732,7.643488004632931,7.561060273904069
2024-02-13,2023-12-30,2024-02-02,100913000000.0,385706000000.0,15752814750.0,6.4060297541428275,6.4060297541428275,185.0399932861328,183.0445098876953,28.885284706407436,28.885284706407436,28.57378390559598,7.5573123974677445,7.475813845948489
2024-02-14,2023-12-30,2024-02-02,100913000000.0,385706000000.0,15752814750.0,6.4060297541428275,6.4060297541428275,184.14999389648438,182.1641082763672,28.74635319597028,28.74635319597028,28.43635063645471,7.520963480124626,7.439856916347047
2024-02-15,2023-12-30,2024-02-02,100913000000.0,385706000000.0,15752814750.0,6.4060297541428275,6.4060297541428275,183.86000061035156,181.8772430419922,28.70108439497146,28.70108439497146,28.391570133493495,7.509119716959951,7.428140907533794
2024-02-16,2023-12-30,2024-02-02,100913000000.0,385706000000.0,15752814750.0,6.4060297541428275,6.4060297541428275,182.30999755859375,180.3439483642578,28.45912438054046,28.45912438054046,28.152218345165824,7.445815254658936,7.3655188404269545
2024-02-20,2023-12-30,2024-02-02,100913000000.0,385706000000.0,15752814750.0,6.4060297541428275,6.4060297541428275,181.55999755859375,179.60205078125,28.342047184713362,28.342047184713362,28.036405960353214,7.415184123531859,7.335218624229657
2024-02-21,2023-12-30,2024-02-02,100913000000.0,385706000000.0,15752814750.0,6.4060297541428275,6.4060297541428275,182.32000732421875,180.35382080078125,28.46068693426081,28.46068693426081,28.15375946141135,7.446224068583484,7.365922045623879
2024-02-22,2023-12-30,2024-02-02,100913000000.0,385706000000.0,15752814750.0,6.4060297541428275,6.4060297541428275,184.3699951171875,182.38172912597656,28.780696030634893,28.780696030634893,28.470321888222408,7.529948661777258,7.448744880054207
2024-02-23,2023-12-30,2024-02-02,100913000000.0,385706000000.0,15752814750.0,6.4060297541428275,6.4060297541428275,182.52000427246094,180.5516815185547,28.491907043426373,28.491907043426373,28.184646098746352,7.454392245578979,7.374002975745232
2024-02-26,2023-12-30,2024-02-02,100913000000.0,385706000000.0,15752814750.0,6.4060297541428275,6.4060297541428275,181.16000366210938,179.20635986328125,28.279606966382236,28.279606966382236,27.974637449566504,7.39884776954087,7.319058010370865
2024-02-27,2023-12-30,2024-02-02,100913000000.0,385706000000.0,15752814750.0,6.4060297541428275,6.4060297541428275,182.6300048828125,180.66049194335938,28.50907846075868,28.50907846075868,28.2016317246302,7.4588848364052955,7.378446957598813
2024-02-28,2023-12-30,2024-02-02,100913000000.0,385706000000.0,15752814750.0,6.4060297541428275,6.4060297541428275,181.4199981689453,179.4635467529297,28.320192870103302,28.320192870103302,28.01478507602455,7.409466337315818,7.329561910825513
2024-02-29,2023-12-30,2024-02-02,100913000000.0,385706000000.0,15752814750.0,6.4060297541428275,6.4060297541428275,180.75,178.80076599121094,28.21560419433076,28.21560419433076,27.911323058650975,7.3821026016253315,7.302492944931233
